id,x,y,BIO4,BIO8,BI12,BI18,ALTI,BIO1,BI15,BIO2
6964,1.059,43.175,5722.909091,141.7954545,773.2272727,193.2386364,343.0806656,119.7159091,13.54545455,98.375
6965,1.508,43.502,5765.840909,149.8295455,721.3636364,164.6136364,192.3791847,126.9772727,13.18181818,97.96590909
6966,0.61,43.502,5570.920455,143.2727273,775.1818182,183.6477273,228.958594,121.9659091,11.82954545,102.9204545
6967,1.059,43.502,5706.488636,146.4772727,735.1704545,176.3977273,229.3275973,123.6590909,12.25,100.1818182
6968,0.61,43.827,5591.704545,119.4772727,770.1136364,180.5454545,155.812795,123.3068182,11.89772727,103.7159091
6969,1.059,43.827,5684.193182,148.0227273,737.1363636,174.0454545,168.5871089,124.6590909,11.625,101.7272727
6970,2.855,43.175,5701.340909,111.0340909,654.1022727,106.0227273,100.8858356,144.2386364,25.38636364,94.26136364
6971,2.856,43.502,5703.204545,87.03409091,772.5795455,151.9659091,531.2605527,120.0113636,18.32954545,95.96590909
6972,3.305,43.502,5750.784091,109.1363636,684.3522727,114.4090909,160.0150437,139.5909091,25.71590909,99.45454545
6973,3.305,43.827,5765.681818,91.77272727,761.4659091,156.9886364,600.6792267,115.0795455,17.97727273,99.85227273
6974,3.754,43.827,5851.5875,135.075,743.9,133.7,356.1841105,127.7125,24.3375,101.175
6975,2.856,43.827,5773.977273,80.65909091,779.4204545,167.3522727,639.1499959,114.7954545,15.55681818,100.3636364
6976,1.508,42.184,5639.090909,106.1704545,910.8409091,234.6363636,1088.275008,91.36363636,20.52272727,81.75
6977,2.407,42.516,5454.863636,84.59090909,1017.352273,233.3181818,1321.404058,84.09090909,15.42045455,76.32954545
6978,1.957,42.516,5404.75,56.45,1173.9875,272.45,1890.166283,53.7125,13.8875,74.1375
6979,2.407,42.847,5624.931818,114.3863636,826.6818182,182.2613636,623.3756673,116.1818182,15.96590909,85.27272727
6980,1.957,42.847,5581.8625,109.0875,949.45,230.55,999.2255615,92.875,14.5375,83.75
6981,1.957,43.175,5750.2,133.5875,770.0125,162.6875,284.8730621,126.8625,15.1875,92.7375
6982,2.407,43.175,5720,100.1590909,738.0795455,134.3181818,236.9912491,132.1136364,19.625,92.13636364
6983,3.162,42.21,5160.045455,166.1818182,591,126.4090909,43.46607542,155.8181818,32.5,78.77272727
6984,3.118,42.433,5334.25,158.75,621.25,123.75,197.58078,149.25,29.375,81.875
6985,2.849,42.513,5508.152941,146.3058824,695.9058824,138.9411765,333.3384234,140.4,24.41176471,81.87058824
6986,2.839,42.847,5630.375,113.275,646.55,109.1,180.595096,144.8125,26.275,88.7875
6987,3.235,43.26,5682.392857,113.9642857,645.1785714,100.1071429,30.05853825,146.8214286,28.57142857,96.64285714
6988,0.61,42.184,5887.215909,123.9204545,790.5909091,200.9318182,839.9133952,103.5227273,18.84090909,97.80681818
6989,0.61,42.516,5492.170455,69.69318182,1143.625,267.9204545,1673.820068,55.86363636,14.17045455,83.56818182
6990,1.508,42.516,5454.306818,60.76136364,1193.840909,281.0113636,1779.840668,50.07954545,14.43181818,76
6991,1.059,42.516,5496.727273,66.63636364,1171.659091,278.2386364,1802.239594,53.92045455,14.34090909,79.75
6992,1.059,42.847,5515.693182,83.35227273,1112.420455,272.2727273,1370.753979,68.06818182,13.69318182,84.61363636
6993,1.508,42.847,5566.863636,96,1024.579545,256.3409091,1191.393465,80.14772727,14.72727273,84.29545455
6994,0.61,42.847,5442.636364,79.63636364,1134.875,268.6704545,1368.412362,64.375,13.04545455,86.64772727
6995,2.36,41.586,5296.261905,177.9285714,680.3333333,167.2142857,226.0987574,154.4761905,26.42857143,70.14285714
6996,1.957,41.515,5345.15,175.825,632.275,158.65,298.9356224,152.15,26.8875,72.3375
6997,1.508,41.851,5716.375,148.2386364,693.8409091,183.8181818,604.5433146,126.5340909,25.45454545,83.03409091
6998,2.407,41.851,5475.193182,170.5909091,820.3522727,204.8636364,623.3550746,129.9545455,21.98863636,71.90909091
6999,1.957,41.851,5561.575,175.65,685.8375,189.3375,537.075861,134.2,26.2125,76.125
7000,1.957,42.184,5551.9,111.6,886.5,231.825,1133.044296,99.05,21.975,77.375
7001,2.407,42.184,5526.522727,134.8863636,882.2386364,218.7272727,843.75177,115.9090909,20.55681818,75.27272727
7002,2.84,41.864,5393.272727,165.4025974,730.4025974,159.7532468,167.4904376,151.9480519,28.68831169,70.67532468
7003,3.144,41.94,5001.818182,168.4545455,597.9090909,132.5454545,90.13408279,157.0909091,34.18181818,74.81818182
7004,2.856,42.184,5428.136364,169.2386364,703.5568182,153.0454545,236.8331253,148.3181818,26.43181818,76.01136364
7005,5.551,43.502,5780.670455,105.9545455,687.9318182,101.9886364,290.702582,125.25,29.73863636,90.46590909
7006,6,43.502,5548.1625,95.95,746.0125,108.3,404.4975077,125.6125,30.475,87.8875
7007,6,43.827,5810.425,90.5125,766.9375,136.85,489.2994486,113.8375,22.45,93.75
7008,5.102,43.827,6050.522727,134.4318182,685.6136364,114.8409091,163.7234734,127.5795455,27.54545455,98.55681818
7009,5.551,43.827,5913.602273,121.0909091,744.3295455,131.9318182,459.5871297,114.5,23.05681818,93.94318182
7010,6,44.15,5978.371429,89.67142857,840.4428571,173.1857143,813.1873067,96.34285714,16.94285714,95.51428571
7011,5.102,44.15,6129.038961,122.1948052,783.1428571,146.0519481,284.8093446,117.4285714,22.63636364,97.8961039
7012,4.231,43.573,5845.217391,148.3913043,720.4130435,105.5434783,3.722542652,140.9565217,33.7826087,99.97826087
7013,4.67,43.521,5909.554054,148.5675676,650.7837838,93.36486486,1.311483266,141.4189189,34.43243243,98.43243243
7014,5.112,43.512,5960.345679,144.2962963,609.0123457,87.80246914,52.73914766,136.5802469,33.0617284,97.27160494
7015,5.999,43.209,5283.774194,110.2419355,729.5645161,108.0806452,277.6719925,136.7741935,37.58064516,81.62903226
7016,5.585,43.259,5610.25641,105.5384615,666.1025641,84.07692308,134.6722752,134.1025641,35.30769231,86
7017,6.422,43.239,5160.666667,114.4375,784.5,117.8125,180.0257272,139.125,39.625,84.66666667
7018,1.059,41.515,5900.204545,150.1704545,593.6818182,139.0227273,460.9850342,135.1363636,26.27272727,91.43181818
7019,0.61,41.515,6388.965909,170.375,463.8636364,102.6136364,253.1139089,146.375,28.94318182,108.3636364
7020,0.161,41.851,6139.022727,160.8863636,450.625,102.0454545,305.8341128,136.0227273,26.03409091,108.4772727
7021,1.059,41.851,6060.215909,156.125,596.6704545,151.9545455,412.2131271,134.5340909,25.25,95.93181818
7022,0.61,41.851,6354.988636,158.1136364,540.3068182,133.2386364,418.7302195,132.8522727,24.65909091,107.5568182
7023,0.161,42.184,5797.534091,132.4772727,626.5227273,148.1704545,653.7161174,111.1704545,20.02272727,102.2272727
7024,1.059,42.184,5813.102273,117.6704545,851.8522727,222.5795455,967.0561768,99.54545455,20.05681818,90.22727273
7025,1.908,41.298,5185.875,169.125,633.1875,149.8125,156.6656418,158.0625,30.1875,70.75
7026,1.488,41.255,5208.44186,166.627907,590.8604651,140.8372093,173.8483016,155.1395349,30.53488372,72.97674419
7027,1.508,41.515,5540.613636,155.7272727,661.4886364,160.625,574.4218628,134.9886364,25.03409091,78.60227273
7028,0.501,40.574,5288.586207,167.8965517,538.1034483,117.5517241,136.6653557,165,40.03448276,90.44827586
7029,0.595,40.841,5448.5625,161.5125,554.9,120.55,201.2266324,159.7,38.0875,93.6375
7030,1.044,41.198,5489.876712,152.4246575,600.8767123,136.5205479,395.214197,143.7808219,31.10958904,83.75342466
7031,0.61,41.178,5860.363636,152.2272727,520.2272727,110.7954545,278.7911504,148.8636364,32.79545455,99.05681818
7032,0.161,41.515,6172.806818,164.6477273,420.7159091,89.18181818,268.7961629,143.6022727,30.01136364,107.7840909
7033,0.085,40.195,5334.142857,163.6785714,493.6785714,104.4642857,304.3575003,155.9285714,37.14285714,86.83928571
7034,0.161,40.499,5551.443182,144.1931818,550.3977273,118.0568182,547.0854797,138.8068182,32.53409091,90.75
7035,11.114,42.583,5538.428571,123.1428571,574.2857143,93.14285714,72.68623859,149,40.42857143,84
7036,10.602,42.976,5503.666667,128.6666667,658.5,110.3333333,46.81783789,155,38.16666667,80.83333333
7037,10.97,42.867,5647.857143,121.0714286,650.0714286,102.3428571,74.97447621,148.9285714,37.47142857,89.4
7038,10.617,43.182,5693.861111,120.75,727.8888889,120.8333333,39.43440628,149.2222222,35.38888889,83.91666667
7039,10.941,43.175,5981.352273,107.4204545,731.2272727,114.5227273,310.4505781,137.5568182,30.18181818,82.95454545
7040,12.335,41.874,5554.135593,129.7118644,751.3050847,97.37288136,30.1517494,155.8983051,44.89830508,94.54237288
7041,11.884,42.207,5680.453125,127.53125,678.421875,94.171875,112.0976877,152.765625,40.75,79.78125
7042,12.288,42.184,6012.1125,116.25,788.8375,107.2875,267.6783569,146.875,34.975,91.7375
7043,13.659,41.284,5632.633333,116.8666667,920.9666667,140.6,160.5687945,143.4333333,44.56666667,93.8
7044,13.179,41.306,5262.266667,129.8,916.6,134.8,194.1417216,153.4666667,50.13333333,92.33333333
7045,13.186,41.515,5709.636364,108.375,983.2840909,140.5,253.4886169,139.1477273,43.27272727,99.34090909
7046,13.636,41.515,5878.204545,106.4431818,970.4886364,125.1477273,345.6600319,135.6704545,40.28409091,97.71590909
7047,12.763,41.556,5381.258621,128.6551724,865.0344828,132.8275862,60.71064392,153.0689655,46.65517241,102.5862069
7048,15.432,41.515,6284.113636,124.1022727,532.9545455,89.98863636,217.3632047,154.4090909,25.10227273,93.92045455
7049,15.884,41.809,5963.772727,108.8636364,541.8030303,95.98484848,421.7530975,135.6666667,26.36363636,66.33333333
7050,14.967,41.836,5982.08642,116.4197531,653.9382716,107.1851852,282.2204514,146.9135802,27.34567901,72.25925926
7051,15.434,41.798,6075.666667,123.0952381,554.7301587,94.15873016,80.87990591,151.1111111,26.0952381,79.01587302
7052,14.091,41.182,5603.320513,122.2564103,887.9358974,120.7307692,116.4000642,148.4102564,43.41025641,95.70512821
7053,14.534,41.178,5779.659091,114.5795455,805.6363636,99.82954545,309.9488023,141.9204545,38.51136364,86.125
7054,14.085,41.515,5970.2625,97.4625,840.0125,119.7,561.9523824,126.225,34.175,86.9625
7055,14.534,41.515,6118.431818,86.81818182,708.9204545,114.4659091,785.4589274,116.5795455,27.90909091,74.53409091
7056,14.983,41.515,6176.454545,101.2613636,625.2727273,102.3068182,563.1871826,131.1818182,26.29545455,75.46590909
7057,14.534,41.851,6112.886364,94.81818182,723.1818182,123.8863636,672.1155192,124.0795455,25.54545455,75.17045455
7058,14.085,41.851,6186.775,59.525,791.875,148.775,1287.836197,89.075,23.2875,70.6625
7059,16.78,40.839,5800.613636,111.0113636,621.1136364,94.84090909,346.4676951,138.625,28.18181818,89.09090909
7060,16.313,41.159,5811.222222,119.1666667,544.4444444,83.15277778,243.3271441,146.4722222,27.93055556,82.88888889
7061,16.746,41.089,5562.690476,128.7619048,569.6428571,80.4047619,132.4046013,154.4047619,30.45238095,84.33333333
7062,15.825,41.501,6082.283333,129.8833333,481.5333333,78.85,93.96138173,158.5833333,27.73333333,95.53333333
7063,15.432,40.499,5817.409091,97.42045455,704.0113636,93.56818182,573.3388189,127.7159091,37.77272727,70.39772727
7064,14.983,40.839,5917.636364,93.10227273,709.5795455,97.29545455,544.375588,125.2840909,36.26136364,72.45454545
7065,15.881,40.839,6037.806818,100.375,577.1477273,86.22727273,652.8840759,129.0795455,28.51136364,77.69318182
7066,15.432,40.839,6101.011364,94.65909091,606.6136364,85.31818182,688.0667765,123.9431818,31.15909091,72.68181818
7067,15.432,41.178,6293.102273,106.8409091,533.6818182,86.09090909,545.0924962,137.4772727,25.77272727,81.96590909
7068,15.881,41.178,6072.409091,122.2840909,508.1477273,80.22727273,214.2160378,151.3409091,27.03409091,90
7069,14.983,41.178,6065.715909,105.6022727,665.2613636,94.01136364,408.4995346,134.9431818,32.09090909,79.09090909
7070,14.501,40.637,5585.5,116.875,737.75,116.75,39.24667808,140.875,42.875,70.75
7071,15.057,40.518,5418.927273,103.2545455,843.4,115.7090909,73.95439938,154.7090909,46.10909091,80.07272727
7072,14.152,40.917,5401.166667,131.8333333,875.9,122.1333333,30.76843035,156,47.06666667,91.6
7073,14.553,40.853,5553.506494,118.9220779,832.9480519,105.8571429,212.353908,147.3636364,43.4025974,82.7012987
7074,16.013,39.511,5433.242424,120.6060606,911.7272727,107.6969697,121.5895894,142.3333333,48.06060606,62.03030303
7075,15.884,40.158,5823.613636,91.07954545,793.8522727,107.3181818,730.34769,116.3068182,39.48863636,63
7076,15.431,40.184,5576.441558,104.5454545,770.9480519,108.2207792,432.8505558,135.5584416,42.58441558,65.66233766
7077,15.089,40.248,5314.666667,108.5416667,804.9583333,109.75,120.8149991,157.2083333,47.66666667,72.16666667
7078,15.881,40.499,5962.125,82.30681818,693.4431818,94.05681818,893.3330332,109.6477273,33.22727273,67.82954545
7079,17.708,40.31,5766.583333,142.5,539.1666667,56.41666667,-37.01298873,167.75,44.58333333,85.08333333
7080,18.06,40.45,5556.244444,141.8222222,605.7333333,60.44444444,40.96519004,165.3777778,45,80.82222222
7081,17.678,40.499,5718.113636,136.25,565.1022727,63.77272727,110.8862623,161.3636364,41.20454545,86.11363636
7082,17.607,40.728,5673.304348,132.9565217,591.4347826,70.47826087,186.3303085,158,38.43478261,86.95652174
7083,19.58,40.257,5657.541667,71.58333333,1131.041667,94.625,424.9007238,126.375,51.875,83.375
7084,19.55,40.51,5559.943396,98.75471698,1036.018868,82,83.0595023,153.3207547,53.28301887,84.52830189
7085,19.557,40.821,5596.320755,105.1886792,997.3773585,89.01886792,5.861335241,160.6981132,49.01886792,85.28301887
7086,16.642,40.208,5772.103448,137,567.4137931,80,110.8293025,163.137931,43.37931034,79.86206897
7087,16.33,40.156,5806.25,115.1,704.05,93.2125,599.3271988,141.0375,41.2375,72.45
7088,17.265,40.54,5879.746032,132.0793651,530.3809524,68.07936508,83.95813468,158.2063492,37.25396825,87.46031746
7089,16.758,40.514,5779.358974,127.5769231,545.7307692,75.34615385,140.198193,154.5,35.1025641,86.35897436
7090,16.33,40.499,5823.65,115.85,620.85,80.4375,497.2338114,142.7875,35.0125,79.9875
7091,16.33,40.839,5869.4625,110.6,588.8125,87.575,404.1911842,138.4625,28.6625,82.9375
7092,17.208,40.822,5780.666667,117.3589744,622.2692308,88.38461538,302.8581815,144.1538462,31.71794872,89.71794872
7093,18.412,40.141,5384.083333,143.5,683.1666667,78.875,79.65941772,164.7083333,51.04166667,68.375
7094,18.219,39.915,5571.192308,145.3846154,635.8076923,67.69230769,-2.033361117,167.7307692,52.42307692,69.80769231
7095,18.153,40.167,5621.042254,141.5070423,612.2112676,59.83098592,36.48840896,165.4225352,47.77464789,78.95774648
7096,16.309,38.44,5445.434783,96.60869565,886.8550725,96.97101449,509.2397012,144.4057971,55.60869565,70.88405797
7097,16.357,38.758,5401.316456,107.7594937,918.1772152,94.60759494,314.8530458,155.1139241,56.79746835,70.18987342
7098,16.68,38.891,5501.956522,147.9565217,830,80.30434783,-128.4542843,170.9565217,61.43478261,76.08695652
7099,16.78,39.118,5715.272727,115.0227273,812.6477273,84.77272727,661.8990242,139.3068182,55.34090909,70.72727273
7100,16.334,39.121,5565.4375,87.0875,917.9,104.975,553.2724171,126.575,50.125,63.125
7101,17.073,39.105,5732.111111,149.7777778,675.4444444,37.40740741,101.4025009,174.1481481,63.48148148,82.25925926
7102,16.757,39.441,5829.584416,117.5584416,765,82.45454545,731.9755249,142.8571429,53.35064935,67.7012987
7103,16.33,39.466,5598.9875,117.075,857.9,99.925,524.9484314,140.3875,49.8125,64.05
7104,17.062,39.374,5832.75,149.8333333,641.9166667,39.33333333,176.3058548,175.3333333,61.41666667,77.25
7105,15.946,39.821,5598.216216,106.0675676,862.5675676,110.5945946,220.2981656,129.1756757,44.13513514,61.48648649
7106,16.318,39.814,5712.340909,118.9659091,776.7727273,96.625,699.7379983,143.4204545,47.19318182,66.38636364
7107,15.882,38.085,5506.837209,101.6860465,820.7906977,95.10465116,318.3946991,143.9069767,54.23255814,70.6627907
7108,15.977,38.398,5313.163265,117.244898,861.8571429,97.04081633,117.8834794,164.2040816,55.51020408,71.10204082
7109,15.985,38.65,5304.842105,109.2105263,890.1578947,103.2631579,209.1487647,156.3157895,53.26315789,68.78947368
7110,16.154,38.158,5273.25,131.125,829.375,86.375,593.5299276,174.125,60,76.125
7111,-0.738,38.418,5567.204545,171.8977273,400.2727273,62.59090909,474.729862,160.7954545,42.89772727,110.7386364
7112,-0.354,38.509,5342.857143,163.1071429,442.6071429,69.64285714,431.8772011,168.4642857,46,105.0357143
7113,-0.738,38.769,5697.707071,157.5454545,473.5050505,78.67676768,665.2630997,146.8282828,36.43434343,108.1010101
7114,0.044,38.755,5274.676471,152.1470588,559.2352941,87.05882353,168.1821508,173.7352941,51.08823529,100.8235294
7115,-0.289,38.768,5463.211111,137.7333333,532.4666667,87.62222222,551.7734222,154.1222222,40.82222222,102.5
7116,-0.738,39.118,5545.056818,167.8295455,448.1363636,77.97727273,469.3581821,156.3068182,39.29545455,102.9659091
7117,-0.357,39.106,5191.446429,179.7142857,469.3392857,80.21428571,150.5360346,173.5178571,48,97.19642857
7118,-0.87,37.725,5241.533333,154.7333333,306.2333333,38.33333333,57.41871667,180.1666667,50.36666667,107.1666667
7119,-3.432,38.065,6652.818182,119.2424242,448.2121212,25,451.1618306,166.5050505,50.56565657,113.2929293
7120,-2.534,38.418,6560.670455,107.4886364,493.1363636,58.86363636,1082.699613,127.875,36.26136364,121
7121,-2.983,38.418,6652.909091,123.8295455,444.3295455,39.48863636,757.0959381,146.5113636,42.01136364,120.1363636
7122,-2.534,38.769,6600.292929,108.7474747,476.5353535,61.05050505,1013.765503,128.2424242,34.91919192,122.6060606
7123,-2.983,38.769,6730.818182,117.9191919,464.0606061,48.63636364,861.7767487,136.6565657,38.72727273,123.2525253
7124,-2.983,39.118,6705.340909,124.1590909,429.2840909,47.36363636,735.1498871,141.0568182,37.52272727,122.9886364
7125,-2.534,39.118,6588.352273,117.0795455,438.1931818,57.97727273,846.8274455,134.9545455,34.30681818,122.7840909
7126,-2.085,37.711,6141.1125,111.7375,452.2125,53.625,1013.847661,134.925,37.45,113.875
7127,-1.636,37.711,5738.875,129.0681818,348.4204545,41.21590909,524.1368739,158.5681818,41.78409091,111.0227273
7128,-2.085,38.065,6323.777778,106.6444444,483.8333333,61.34444444,1116.143156,127.8333333,35.34444444,117.9444444
7129,-1.636,38.065,5969.151515,125.7171717,368.7474747,46.98989899,620.4149618,153.8181818,40.07070707,116.9191919
7130,-1.187,38.418,5900.818182,139.3522727,399.0909091,59.21590909,576.4496033,150.75,38.25,116.5227273
7131,-1.636,38.418,6039.136364,129.4772727,355.7386364,47.27272727,518.7574076,155.7840909,39.60227273,118.5454545
7132,-2.085,38.418,6322.55,120.825,417.5625,52.9375,875.0748739,139.975,36.3625,119.625
7133,-1.187,38.065,5696.171717,143.979798,315.7373737,41.91919192,237.0363688,172.5959596,47,118.5353535
